bigram_freq,concreteness,word_freq,Initial,key,diversity,letters,item,correct,response_time,subject,age,sex
0,1.85,143.15,jink,jinknatural,0,7,natural,1,1298,2,18,1
0,1.85,143.15,jink,jinknatural,0,7,natural,1,567,3,18,1
0,1.85,143.15,jink,jinknatural,0,7,natural,1,787,4,18,1
0,1.85,143.15,jink,jinknatural,0,7,natural,1,770,6,18,1
0,1.85,143.15,jink,jinknatural,0,7,natural,1,511,7,18,1
0,1.85,143.15,jink,jinknatural,0,7,natural,1,397,8,18,1
0,1.85,143.15,jink,jinknatural,0,7,natural,1,588,11,18,1
0,1.85,143.15,jink,jinknatural,0,7,natural,1,800,12,18,1
0,1.85,143.15,jink,jinknatural,0,7,natural,1,500,15,18,1
0,1.85,143.15,jink,jinknatural,0,7,natural,1,510,16,18,1
0,1.85,143.15,jink,jinknatural,0,7,natural,1,560,18,18,1
0,1.85,143.15,jink,jinknatural,0,7,natural,1,683,19,18,0
0,1.85,143.15,jink,jinknatural,0,7,natural,1,493,22,31,1
0,1.85,143.15,jink,jinknatural,0,7,natural,1,672,23,34,1
0,1.85,143.15,jink,jinknatural,0,7,natural,1,450,24,30,1
0,1.85,143.15,jink,jinknatural,0,7,natural,1,567,28,18,0
0,1.85,143.15,jink,jinknatural,0,7,natural,1,840,31,30,1
190,3.67,143.09,just,justinside,895,6,inside,1,206,3,18,1
190,3.67,143.09,just,justinside,895,6,inside,1,397,4,18,1
190,3.67,143.09,just,justinside,895,6,inside,1,464,6,18,1
190,3.67,143.09,just,justinside,895,6,inside,1,423,7,18,1
190,3.67,143.09,just,justinside,895,6,inside,1,400,8,18,1
190,3.67,143.09,just,justinside,895,6,inside,1,548,10,18,1
190,3.67,143.09,just,justinside,895,6,inside,1,635,11,18,1
190,3.67,143.09,just,justinside,895,6,inside,1,635,12,18,1
190,3.67,143.09,just,justinside,895,6,inside,1,460,15,18,1
190,3.67,143.09,just,justinside,895,6,inside,1,452,16,18,1
190,3.67,143.09,just,justinside,895,6,inside,1,743,18,18,1
190,3.67,143.09,just,justinside,895,6,inside,1,632,19,18,0
190,3.67,143.09,just,justinside,895,6,inside,1,461,20,18,1
190,3.67,143.09,just,justinside,895,6,inside,1,584,22,31,1
190,3.67,143.09,just,justinside,895,6,inside,1,518,23,34,1
190,3.67,143.09,just,justinside,895,6,inside,1,431,24,30,1
190,3.67,143.09,just,justinside,895,6,inside,1,206,28,18,0
190,3.67,143.09,just,justinside,895,6,inside,1,461,29,18,1
190,3.67,143.09,just,justinside,895,6,inside,1,461,30,18,1
190,3.67,143.09,just,justinside,895,6,inside,1,796,31,30,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,341,3,18,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,1006,4,18,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,470,6,18,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,440,7,18,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,402,8,18,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,680,10,18,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,619,11,18,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,638,12,18,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,433,15,18,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,420,16,18,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,464,18,18,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,506,19,18,0
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,488,20,18,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,559,22,31,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,469,23,34,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,493,24,30,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,1006,28,18,0
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,402,29,18,1
49,3.48,236.98,lagging,laggingbehind,1,6,behind,1,557,31,30,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,540,1,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,567,2,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,493,3,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,568,4,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,822,5,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,816,6,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,439,8,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,449,9,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,401,10,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,472,11,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,488,12,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,424,13,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,482,14,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,420,15,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,381,16,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,442,17,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,347,18,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,753,19,18,0
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,471,20,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,682,21,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,320,24,30,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,876,25,30,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,540,27,18,0
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,567,27,18,0
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,493,28,18,0
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,471,29,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,471,30,18,1
10,4.72,13.53,lentil,lentilsoup,1,4,soup,1,531,31,30,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,907,2,18,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,235,3,18,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,357,4,18,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,430,6,18,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,448,7,18,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,350,8,18,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,670,10,18,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,459,11,18,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,561,12,18,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,424,15,18,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,435,16,18,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,556,18,18,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,490,19,18,0
0,2.7,151.25,ley,leypoor,0,4,poor,1,567,22,31,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,486,23,34,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,417,24,30,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,907,27,18,0
0,2.7,151.25,ley,leypoor,0,4,poor,1,235,28,18,0
0,2.7,151.25,ley,leypoor,0,4,poor,1,896,30,18,1
0,2.7,151.25,ley,leypoor,0,4,poor,1,498,31,30,1
73,5,90.7,little,littlebaby,828,4,baby,1,726,1,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,733,2,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,345,3,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,461,4,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,541,5,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,509,6,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,463,8,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,572,9,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,370,10,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,502,11,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,840,12,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,492,13,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,547,14,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,277,15,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,543,16,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,407,17,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,419,18,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,515,19,18,0
73,5,90.7,little,littlebaby,828,4,baby,1,628,20,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,656,21,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,522,22,31,1
73,5,90.7,little,littlebaby,828,4,baby,1,810,25,30,1
73,5,90.7,little,littlebaby,828,4,baby,1,733,27,18,0
73,5,90.7,little,littlebaby,828,4,baby,1,461,28,18,0
73,5,90.7,little,littlebaby,828,4,baby,1,463,29,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,492,30,18,1
73,5,90.7,little,littlebaby,828,4,baby,1,511,31,30,1
239,2.86,132.65,living,livingalone,154,5,alone,1,440,3,18,1
239,2.86,132.65,living,livingalone,154,5,alone,1,415,4,18,1
239,2.86,132.65,living,livingalone,154,5,alone,1,491,6,18,1
239,2.86,132.65,living,livingalone,154,5,alone,1,402,7,18,1
239,2.86,132.65,living,livingalone,154,5,alone,1,513,8,18,1
239,2.86,132.65,living,livingalone,154,5,alone,1,474,10,18,1
239,2.86,132.65,living,livingalone,154,5,alone,1,484,11,18,1
239,2.86,132.65,living,livingalone,154,5,alone,1,1024,12,18,1
239,2.86,132.65,living,livingalone,154,5,alone,1,479,15,18,1
239,2.86,132.65,living,livingalone,154,5,alone,1,491,16,18,1
239,2.86,132.65,living,livingalone,154,5,alone,1,344,18,18,1
239,2.86,132.65,living,livingalone,154,5,alone,1,426,19,18,0
239,2.86,132.65,living,livingalone,154,5,alone,1,445,20,18,1
239,2.86,132.65,living,livingalone,154,5,alone,1,650,22,31,1
239,2.86,132.65,living,livingalone,154,5,alone,1,674,23,34,1
239,2.86,132.65,living,livingalone,154,5,alone,1,379,24,30,1
239,2.86,132.65,living,livingalone,154,5,alone,1,415,28,18,0
239,2.86,132.65,living,livingalone,154,5,alone,1,513,29,18,1
239,2.86,132.65,living,livingalone,154,5,alone,1,588,31,30,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,483,1,18,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,1197,2,18,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,821,3,18,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,544,4,18,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,446,5,18,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,452,6,18,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,507,8,18,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,544,9,18,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,383,10,18,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,405,14,18,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,432,15,18,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,397,16,18,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,494,17,18,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,425,18,18,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,790,21,18,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,552,22,31,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,688,24,30,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,418,25,30,1
34,3.7,470.89,loony,loonyleft,1,4,left,1,483,27,18,0
34,3.7,470.89,loony,loonyleft,1,4,left,1,821,28,18,0
34,3.7,470.89,loony,loonyleft,1,4,left,1,561,31,30,1
10,1.8,233.61,marbled,marbledeffect,1,6,effect,1,867,2,18,1
10,1.8,233.61,marbled,marbledeffect,1,6,effect,1,1116,4,18,1
10,1.8,233.61,marbled,marbledeffect,1,6,effect,1,501,6,18,1
10,1.8,233.61,marbled,marbledeffect,1,6,effect,1,395,7,18,1
10,1.8,233.61,marbled,marbledeffect,1,6,effect,1,435,8,18,1
10,1.8,233.61,marbled,marbledeffect,1,6,effect,1,534,10,18,1
10,1.8,233.61,marbled,marbledeffect,1,6,effect,1,461,11,18,1
10,1.8,233.61,marbled,marbledeffect,1,6,effect,1,725,12,18,1
10,1.8,233.61,marbled,marbledeffect,1,6,effect,1,524,15,18,1
10,1.8,233.61,marbled,marbledeffect,1,6,effect,1,539,16,18,1
10,1.8,233.61,marbled,marbledeffect,1,6,effect,1,531,18,18,1
10,1.8,233.61,marbled,marbledeffect,1,6,effect,1,673,19,18,0
10,1.8,233.61,marbled,marbledeffect,1,6,effect,1,588,22,31,1
10,1.8,233.61,marbled,marbledeffect,1,6,effect,1,454,23,34,1
10,1.8,233.61,marbled,marbledeffect,1,6,effect,1,609,24,30,1
11,4.68,141.04,musket,musketfire,1,4,fire,1,1512,2,18,1
11,4.68,141.04,musket,musketfire,1,4,fire,1,395,3,18,1
11,4.68,141.04,musket,musketfire,1,4,fire,1,435,4,18,1
11,4.68,141.04,musket,musketfire,1,4,fire,1,505,6,18,1
11,4.68,141.04,musket,musketfire,1,4,fire,1,420,7,18,1
11,4.68,141.04,musket,musketfire,1,4,fire,1,321,8,18,1
11,4.68,141.04,musket,musketfire,1,4,fire,1,667,10,18,1
11,4.68,141.04,musket,musketfire,1,4,fire,1,373,11,18,1
11,4.68,141.04,musket,musketfire,1,4,fire,1,483,12,18,1
11,4.68,141.04,musket,musketfire,1,4,fire,1,487,15,18,1
11,4.68,141.04,musket,musketfire,1,4,fire,1,405,16,18,1
11,4.68,141.04,musket,musketfire,1,4,fire,1,412,18,18,1
11,4.68,141.04,musket,musketfire,1,4,fire,1,486,19,18,0
11,4.68,141.04,musket,musketfire,1,4,fire,1,601,22,31,1
11,4.68,141.04,musket,musketfire,1,4,fire,1,424,23,34,1
11,4.68,141.04,musket,musketfire,1,4,fire,1,511,24,30,1
11,4.68,141.04,musket,musketfire,1,4,fire,1,395,28,18,0
11,4.68,141.04,musket,musketfire,1,4,fire,1,590,31,30,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,322,2,18,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,529,3,18,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,419,4,18,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,628,6,18,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,501,7,18,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,551,8,18,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,545,10,18,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,404,11,18,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,673,12,18,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,441,15,18,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,346,16,18,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,455,18,18,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,517,19,18,0
230,2.37,278.13,must,mustkeep,448,4,keep,1,470,20,18,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,673,22,31,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,660,23,34,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,529,28,18,0
230,2.37,278.13,must,mustkeep,448,4,keep,1,470,29,18,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,470,30,18,1
230,2.37,278.13,must,mustkeep,448,4,keep,1,616,31,30,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,1113,2,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,486,3,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,542,4,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,481,5,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,599,6,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,477,8,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,537,9,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,293,10,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,533,11,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,709,12,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,368,14,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,425,15,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,443,16,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,516,17,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,468,18,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,1072,19,18,0
16,3.7,37.55,musty,mustysmell,2,5,smell,1,516,20,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,532,21,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,552,22,31,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,427,24,30,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,1113,27,18,0
16,3.7,37.55,musty,mustysmell,2,5,smell,1,486,28,18,0
16,3.7,37.55,musty,mustysmell,2,5,smell,1,516,29,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,516,30,18,1
16,3.7,37.55,musty,mustysmell,2,5,smell,1,676,31,30,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,670,1,18,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,461,2,18,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,360,4,18,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,708,5,18,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,445,6,18,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,327,8,18,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,438,9,18,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,521,10,18,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,383,11,18,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,502,12,18,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,549,14,18,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,378,15,18,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,456,16,18,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,401,17,18,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,452,18,18,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,647,21,18,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,532,22,31,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,525,24,30,1
0,2,149.32,nemesis,nemesisways,0,4,ways,1,461,27,18,0
0,2,149.32,nemesis,nemesisways,0,4,ways,1,670,27,18,0
0,2,149.32,nemesis,nemesisways,0,4,ways,1,589,31,30,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,1458,1,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,1126,2,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,552,3,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,673,4,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,586,5,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,564,6,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,461,8,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,645,9,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,566,10,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,430,11,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,473,12,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,637,14,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,432,15,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,595,16,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,526,17,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,562,18,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,819,19,18,0
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,610,20,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,635,21,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,615,22,31,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,651,24,30,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,920,25,30,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,1458,27,18,0
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,552,28,18,0
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,610,29,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,610,30,18,1
0,2.23,158.73,oaf,oafoffer,0,5,offer,1,596,31,30,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,584,1,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,1118,2,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,574,4,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,501,5,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,569,6,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,518,8,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,580,9,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,337,10,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,555,11,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,1038,12,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,688,13,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,573,14,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,426,15,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,671,16,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,375,17,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,395,18,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,607,21,18,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,636,22,31,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,504,24,30,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,523,25,30,1
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,584,27,18,0
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,1118,27,18,0
0,2.5,158.58,opulent,opulentrecent,0,6,recent,1,723,31,30,1
0,4.24,151.36,orate,oratered,0,3,red,1,350,3,18,1
0,4.24,151.36,orate,oratered,0,3,red,1,1077,4,18,1
0,4.24,151.36,orate,oratered,0,3,red,1,406,7,18,1
0,4.24,151.36,orate,oratered,0,3,red,1,381,8,18,1
0,4.24,151.36,orate,oratered,0,3,red,1,746,10,18,1
0,4.24,151.36,orate,oratered,0,3,red,1,488,11,18,1
0,4.24,151.36,orate,oratered,0,3,red,1,855,12,18,1
0,4.24,151.36,orate,oratered,0,3,red,1,398,15,18,1
0,4.24,151.36,orate,oratered,0,3,red,1,382,16,18,1
0,4.24,151.36,orate,oratered,0,3,red,1,427,18,18,1
0,4.24,151.36,orate,oratered,0,3,red,1,637,19,18,0
0,4.24,151.36,orate,oratered,0,3,red,1,654,22,31,1
0,4.24,151.36,orate,oratered,0,3,red,1,701,23,34,1
0,4.24,151.36,orate,oratered,0,3,red,1,464,24,30,1
0,4.24,151.36,orate,oratered,0,3,red,1,350,28,18,0
0,4.24,151.36,orate,oratered,0,3,red,1,586,31,30,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,625,1,18,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,756,2,18,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,956,5,18,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,505,6,18,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,509,8,18,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,579,10,18,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,456,11,18,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,642,12,18,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,501,15,18,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,491,16,18,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,446,17,18,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,584,18,18,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,445,19,18,0
10,4.12,415.47,polyp,polypgroup,1,5,group,1,994,21,18,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,472,22,31,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,460,24,30,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,597,25,30,1
10,4.12,415.47,polyp,polypgroup,1,5,group,1,625,27,18,0
10,4.12,415.47,polyp,polypgroup,1,5,group,1,538,31,30,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,1099,2,18,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,732,3,18,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,447,4,18,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,446,6,18,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,423,7,18,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,409,8,18,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,541,10,18,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,455,11,18,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,568,12,18,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,470,15,18,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,363,16,18,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,488,18,18,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,586,19,18,0
0,3.08,158.91,quad,quadaccount,0,7,account,1,466,20,18,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,527,22,31,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,447,23,34,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,341,24,30,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,1099,27,18,0
0,3.08,158.91,quad,quadaccount,0,7,account,1,447,28,18,0
0,3.08,158.91,quad,quadaccount,0,7,account,1,409,29,18,1
0,3.08,158.91,quad,quadaccount,0,7,account,1,700,31,30,1
37,3,95.18,research,researchcampaign,284,8,campaign,1,756,2,18,1
37,3,95.18,research,researchcampaign,284,8,campaign,1,418,3,18,1
37,3,95.18,research,researchcampaign,284,8,campaign,1,726,4,18,1
37,3,95.18,research,researchcampaign,284,8,campaign,1,797,6,18,1
37,3,95.18,research,researchcampaign,284,8,campaign,1,519,7,18,1
37,3,95.18,research,researchcampaign,284,8,campaign,1,465,8,18,1
37,3,95.18,research,researchcampaign,284,8,campaign,1,403,10,18,1
37,3,95.18,research,researchcampaign,284,8,campaign,1,675,11,18,1
37,3,95.18,research,researchcampaign,284,8,campaign,1,661,12,18,1
37,3,95.18,research,researchcampaign,284,8,campaign,1,487,15,18,1
37,3,95.18,research,researchcampaign,284,8,campaign,1,329,16,18,1
37,3,95.18,research,researchcampaign,284,8,campaign,1,453,18,18,1
37,3,95.18,research,researchcampaign,284,8,campaign,1,610,19,18,0
37,3,95.18,research,researchcampaign,284,8,campaign,1,627,20,18,1
37,3,95.18,research,researchcampaign,284,8,campaign,1,611,22,31,1
