age,bigram_frequency,concreteness,correct,diversity,word_freq,initial,letters,response_time,sex,subject_nr,item,trans_prob
22,35,2.86,1,4,22099,reflex,6,539,1,12,action,0.046321526
22,22,2.71,1,7,3597,racial,5,461,1,12,abuse,0.01875
22,10,2.12,1,1,117138,seeker,5,637,1,12,after,0.126582278
22,0,2.46,1,0,27467,elixir,3,729,1,12,act,0
22,0,3.07,1,0,25203,assemblage,6,637,1,12,across,0
22,0,3.33,1,0,25748,dissemble,5,544,1,12,above,0
22,0,3.97,1,0,966,comely,6,710,1,12,aboard,0
22,0,1.77,1,0,197116,acronym,5,426,1,12,about,0
22,0,1.52,1,0,2682878,drubs,3,579,1,12,and,0
22,0,2.74,1,0,15429,chevron,6,542,1,12,amount,0
22,0,2.73,1,0,10437,ley,6,632,1,12,advice,0
22,0,4.11,1,0,19076,exclaim,3,661,1,12,air,0
22,0,2.86,1,0,21857,jink,3,698,1,12,age,0
22,0,2,1,0,56231,hoary,5,487,1,12,again,0
22,0,3.14,1,0,4254,habitat,5,460,1,12,alive,0
22,0,2.12,1,0,117138,trellis,5,502,1,12,after,0
22,0,2.86,1,0,22099,xylophone,6,703,1,12,action,0
22,0,2.38,1,0,30410,yonder,4,421,1,12,able,0
22,0,3.32,1,0,7290,wicket,6,663,1,12,active,0
22,0,2.71,1,0,10940,taxes,6,427,1,12,access,0
22,0,2.27,1,0,262447,warren,3,650,1,12,all,0
22,0,2.71,1,0,3597,opulent,5,540,1,12,abuse,0
22,0,4.4,1,0,5078,saccade,5,627,1,12,adult,0
22,0,2.31,1,0,5780,ribbed,7,681,1,12,absence,0
22,0,1.57,1,0,1159,nemesis,6,721,1,12,accord,0
22,0,2.59,1,0,1600,orate,5,586,1,12,alert,0
22,0,3.08,1,0,15891,oaf,7,654,1,12,account,0
22,,,1,,,answer,4,802,1,12,aggs,0
22,,,1,,,clearly,6,567,1,12,awcked,0
22,,,1,,,bag,5,480,1,12,ampts,0
22,,,1,,,coding,4,519,1,12,ance,0
22,,,1,,,city,5,788,1,12,awtch,0
22,,,1,,,course,7,558,1,12,aughthe,0
22,,,1,,,bed,8,539,1,12,aughntch,0
22,,,1,,,advance,6,784,1,12,ashluk,0
22,,,1,,,art,5,507,1,12,ainde,0
22,,,1,,,comes,4,828,1,12,alve,0
22,,,1,,,despite,4,565,1,12,ards,0
22,,,1,,,easy,3,451,1,12,ags,0
22,,,1,,,connection,5,609,1,12,aunde,0
22,,,1,,,lion,5,704,1,12,alogg,0
22,,,1,,,excel,5,818,1,12,aifed,0
22,,,1,,,hugs,4,509,1,12,aths,0
22,,,1,,,final,5,555,1,12,ainns,0
22,,,1,,,force,6,504,1,12,aished,0
22,,,1,,,front,5,693,1,12,apths,0
22,,,1,,,girl,5,595,1,12,anzed,0
22,,,1,,,form,6,461,1,12,arnths,0
22,,,1,,,knight,5,814,1,12,alide,0
22,,,1,,,involved,5,653,1,12,arned,0
22,,,1,,,lead,5,455,1,12,aized,0
22,,,1,,,field,5,692,1,12,apsed,0
22,,,1,,,letter,5,779,1,12,ardge,0
22,,,1,,,fire,5,717,1,12,aifes,0
22,,,1,,,forward,6,530,1,12,arthed,0
22,,,1,,,group,4,536,1,12,aizo,0
22,,,1,,,sheet,5,688,1,12,armth,0
22,,,1,,,sound,6,823,1,12,awphth,0
22,,,1,,,time,6,710,1,12,aphlar,0
22,,,1,,,socks,4,810,1,12,almn,0
22,,,1,,,works,5,750,1,12,arnde,0
22,,,1,,,yearly,4,492,1,12,aoll,0
22,,,1,,,speech,4,780,1,12,atru,0
22,,,1,,,tank,6,707,1,12,aruild,0
22,,alemn,1,,,laminate,0,492,1,12,,0.010085729
22,,,1,,,steam,5,721,1,12,amibe,0
22,,,1,,,ways,6,843,1,12,almbed,0
22,,,1,,,subject,4,471,1,12,arls,0
22,,,1,,,march,6,660,1,12,ancsed,0
22,,,1,,,saved,6,685,1,12,ashrim,0
22,,,1,,,output,5,784,1,12,anths,0
22,,,1,,,poor,5,458,1,12,aphth,0
22,,,1,,,nudge,6,537,1,12,awshed,0
22,,,1,,,market,5,553,1,12,awhus,0
22,,,1,,,recent,5,493,1,12,aived,0
22,,,1,,,manage,4,465,1,12,acth,0.016881827
22,,,1,,,please,5,530,1,12,alned,0
22,,,1,,,mug,6,771,1,12,alched,0
22,,,1,,,picture,6,554,1,12,anuque,0
22,,,1,,,phone,6,691,1,12,athrex,0
22,,,1,,,raw,5,823,1,12,aiced,0
22,,,1,,,month,4,638,1,12,abbs,0.000588755
20,10,3.97,1,259,966,back,6,694,0,13,aboard,0.000489
20,12,2.12,1,220,117138,black,5,533,0,13,after,0.003132404
20,25,2.86,1,155,22099,common,6,469,0,13,action,0.000712368
20,14,2.71,1,787,10940,any,6,614,0,13,access,0.0000886
20,14,2.27,1,295,262447,big,3,517,0,13,all,0.00121179
20,10,2,1,119,56231,green,5,694,0,13,again,0.00177632
20,10,4.4,1,252,5078,large,5,579,0,13,adult,0.000444168
20,11,2.74,1,109,15429,extra,6,633,0,13,amount,0.00199078
20,11,4.11,1,122,19076,former,3,659,0,13,air,0.001237259
20,24,2.46,1,342,27467,every,3,726,0,13,act,0.000772355
20,281,1.52,1,143,2682878,few,3,436,0,13,and,0.001304734
20,17,3,1,196,8238,four,3,635,0,13,add,0.000303523
20,20,3.33,1,199,25748,face,5,455,0,13,above,0.000343073
20,10,1.45,1,395,2220,these,8,662,0,13,abstract,0.000112
20,22,1.8,1,240,56208,white,7,681,0,13,against,0.000814531
20,10,3.07,1,144,25203,support,6,658,0,13,across,0.00187699
20,131,2.45,1,289,3304,whole,6,640,0,13,affair,0.000535834
20,21,3.32,1,201,7290,under,6,643,0,13,active,0.004194452
20,336,1.77,1,1743,197116,with,5,421,0,13,about,0.0000261
20,33,2.72,1,148,3941,working,6,576,0,13,abroad,0.0007179
20,13,2.71,1,597,3597,who,5,561,0,13,abuse,0.000174
20,153,2.31,1,1375,5780,their,7,486,0,13,absence,0.0000422
20,11,1.57,1,110,1159,trade,6,492,0,13,accord,0.000700666
20,35,2.38,1,2048,30410,or,4,642,0,13,able,0.0000324
20,103,2.73,1,111,10437,offer,6,427,0,13,advice,0.001386001
20,35,3.08,1,750,15891,our,7,447,0,13,account,0.000336821
20,43,2.59,1,138,1600,red,5,662,0,13,alert,0.001453488
20,10,3.48,1,103,1637,natural,6,516,0,13,allies,0.015857492
20,59,2.86,1,102,21857,modern,3,539,0,13,age,0.000758725
20,11,2.73,1,16,10437,cab,6,714,0,13,advice,0.01616031
20,24,2.86,1,3,21857,bygone,3,500,0,13,age,0.155339806
20,40,3.32,1,12,7290,chronic,6,721,0,13,active,0.006462985
20,10,3.33,1,2,25748,airspace,5,686,0,13,above,0.117647059
20,10,1.52,1,1,2682878,acne,3,560,0,13,and,0.0746
20,16,4.11,1,2,19076,ambient,3,506,0,13,air,0.0778
20,24,2.27,1,3,262447,amidst,3,686,0,13,all,0.296370968
20,13,1.77,1,1,197116,brag,5,536,0,13,about,0.351351351
20,13,3.97,1,26,966,climb,6,636,0,13,aboard,0.004906334
20,10,2.74,1,8,15429,finite,6,527,0,13,amount,0.025316456
20,21,1.57,1,29,1159,lake,6,653,0,13,accord,0.010085729
20,10,2.59,1,19,1600,flood,5,555,0,13,alert,0.022222222
20,10,3.08,1,9,15891,graphic,7,658,0,13,account,0.018656716
20,15,3.07,1,4,25203,stumble,6,636,0,13,across,0.066037736
20,51,3.48,1,2,1637,wartime,6,682,0,13,allies,0.048710602
20,17,2,1,7,56231,surfaced,5,595,0,13,again,0.038674033
20,26,2.46,1,3,27467,wrongful,3,565,0,13,act,0.07804878
20,19,2.71,1,6,10940,wheelchair,6,594,0,13,access,0.017160686
20,15,2.31,1,6,5780,virtual,7,582,0,13,absence,0.013559322
20,12,4.4,1,15,5078,mature,5,626,0,13,adult,0.006774362
20,37,3,1,19,8238,pan,3,549,0,13,add,0.085470085
20,13,1.45,1,21,2220,purely,8,684,0,13,abstract,0.004290172
20,35,2.86,1,4,22099,reflex,6,538,0,13,action,0.046321526
20,22,2.71,1,7,3597,racial,5,501,0,13,abuse,0.01875
20,10,2.12,1,1,117138,seeker,5,562,0,13,after,0.126582278
20,0,2.46,1,0,27467,elixir,3,695,0,13,act,0
20,0,3.07,1,0,25203,assemblage,6,471,0,13,across,0
20,0,3.33,1,0,25748,dissemble,5,680,0,13,above,0
20,0,3.97,1,0,966,comely,6,639,0,13,aboard,0
20,0,1.77,1,0,197116,acronym,5,655,0,13,about,0
20,0,1.52,1,0,2682878,drubs,3,536,0,13,and,0
20,0,2.74,1,0,15429,chevron,6,571,0,13,amount,0
20,0,2.73,1,0,10437,ley,6,646,0,13,advice,0
20,0,4.11,1,0,19076,exclaim,3,478,0,13,air,0
20,0,2.86,1,0,21857,jink,3,629,0,13,age,0
20,0,2,1,0,56231,hoary,5,576,0,13,again,0
20,0,3.14,1,0,4254,habitat,5,470,0,13,alive,0
20,0,2.12,1,0,117138,trellis,5,471,0,13,after,0
20,0,2.86,1,0,22099,xylophone,6,608,0,13,action,0
20,0,2.38,1,0,30410,yonder,4,576,0,13,able,0
20,0,3.32,1,0,7290,wicket,6,683,0,13,active,0
20,0,2.71,1,0,10940,taxes,6,707,0,13,access,0
20,0,2.27,1,0,262447,warren,3,595,0,13,all,0
20,0,2.71,1,0,3597,opulent,5,588,0,13,abuse,0
20,0,4.4,1,0,5078,saccade,5,657,0,13,adult,0
20,0,2.31,1,0,5780,ribbed,7,666,0,13,absence,0
20,0,1.57,1,0,1159,nemesis,6,729,0,13,accord,0
20,0,2.59,1,0,1600,orate,5,498,0,13,alert,0
20,0,3.08,1,0,15891,oaf,7,729,0,13,account,0
20,,,1,,,answer,4,653,0,13,aggs,0
20,,,1,,,clearly,6,449,0,13,awcked,0
20,,,1,,,bag,5,777,0,13,ampts,0
20,,,1,,,coding,4,743,0,13,ance,0
20,,,1,,,city,5,823,0,13,awtch,0
20,,,1,,,course,7,842,0,13,aughthe,0
20,,,1,,,bed,8,849,0,13,aughntch,0
20,,,1,,,advance,6,683,0,13,ashluk,0
20,,,1,,,art,5,692,0,13,ainde,0
20,,,1,,,comes,4,546,0,13,alve,0
20,,,1,,,despite,4,654,0,13,ards,0
20,,,1,,,easy,3,563,0,13,ags,0
20,,,1,,,connection,5,429,0,13,aunde,0
20,,,1,,,lion,5,671,0,13,alogg,0
20,,,1,,,excel,5,504,0,13,aifed,0
20,,,1,,,hugs,4,489,0,13,aths,0
20,,,1,,,final,5,804,0,13,ainns,0
20,,,1,,,force,6,785,0,13,aished,0
20,,,1,,,front,5,451,0,13,apths,0
20,,,1,,,girl,5,818,0,13,anzed,0
20,,,1,,,form,6,692,0,13,arnths,0
20,,,1,,,knight,5,468,0,13,alide,0
20,,,1,,,involved,5,586,0,13,arned,0
20,,,1,,,lead,5,570,0,13,aized,0
20,,,1,,,field,5,512,0,13,apsed,0
20,,,1,,,letter,5,544,0,13,ardge,0
20,,,1,,,fire,5,792,0,13,aifes,0
20,,,1,,,forward,6,600,0,13,arthed,0
20,,,1,,,group,4,451,0,13,aizo,0
20,,,1,,,sheet,5,629,0,13,armth,0
20,,,1,,,sound,6,573,0,13,awphth,0
20,,,1,,,time,6,469,0,13,aphlar,0
20,,,1,,,socks,4,689,0,13,almn,0
20,,,1,,,works,5,436,0,13,arnde,0
20,,,1,,,yearly,4,776,0,13,aoll,0
20,,,1,,,speech,4,437,0,13,atru,0
20,,,1,,,tank,6,435,0,13,aruild,0
20,,alemn,1,,,laminate,0,431,0,13,,0.010085729
20,,,1,,,steam,5,429,0,13,amibe,0
20,,,1,,,ways,6,587,0,13,almbed,0
20,,,1,,,subject,4,428,0,13,arls,0
20,,,1,,,march,6,835,0,13,ancsed,0
20,,,1,,,saved,6,515,0,13,ashrim,0
20,,,1,,,output,5,634,0,13,anths,0
20,,,1,,,poor,5,587,0,13,aphth,0
20,,,1,,,nudge,6,424,0,13,awshed,0
20,,,1,,,market,5,637,0,13,awhus,0
20,,,1,,,recent,5,699,0,13,aived,0
20,,,1,,,manage,4,481,0,13,acth,0.016881827
20,,,1,,,please,5,785,0,13,alned,0
20,,,1,,,mug,6,592,0,13,alched,0
20,,,1,,,picture,6,749,0,13,anuque,0
20,,,1,,,phone,6,509,0,13,athrex,0
20,,,1,,,raw,5,659,0,13,aiced,0
20,,,1,,,month,4,596,0,13,abbs,0.000588755
21,,,1,,,project,6,519,1,14,ainged,0
21,10,3.97,1,259,966,back,6,673,1,14,aboard,0.000489
21,12,2.12,1,220,117138,black,5,694,1,14,after,0.003132404
21,25,2.86,1,155,22099,common,6,536,1,14,action,0.000712368
21,14,2.71,1,787,10940,any,6,619,1,14,access,0.0000886
21,14,2.27,1,295,262447,big,3,533,1,14,all,0.00121179
21,10,2,1,119,56231,green,5,462,1,14,again,0.00177632
21,10,4.4,1,252,5078,large,5,580,1,14,adult,0.000444168
21,11,2.74,1,109,15429,extra,6,681,1,14,amount,0.00199078
21,11,4.11,1,122,19076,former,3,443,1,14,air,0.001237259
21,24,2.46,1,342,27467,every,3,608,1,14,act,0.000772355
21,281,1.52,1,143,2682878,few,3,506,1,14,and,0.001304734
21,100,3.14,1,125,4254,kept,5,542,1,14,alive,0.002446526
21,20,3.33,1,199,25748,face,5,464,1,14,above,0.000343073
21,10,1.45,1,395,2220,these,8,469,1,14,abstract,0.000112
21,22,1.8,1,240,56208,white,7,570,1,14,against,0.000814531
21,10,3.07,1,144,25203,support,6,657,1,14,across,0.00187699
21,131,2.45,1,289,3304,whole,6,628,1,14,affair,0.000535834
21,21,3.32,1,201,7290,under,6,713,1,14,active,0.004194452
21,336,1.77,1,1743,197116,with,5,715,1,14,about,0.0000261
21,33,2.72,1,148,3941,working,6,680,1,14,abroad,0.0007179
21,13,2.71,1,597,3597,who,5,424,1,14,abuse,0.000174
21,153,2.31,1,1375,5780,their,7,531,1,14,absence,0.0000422
21,11,1.57,1,110,1159,trade,6,464,1,14,accord,0.000700666
21,35,2.38,1,2048,30410,or,4,446,1,14,able,0.0000324
21,103,2.73,1,111,10437,offer,6,722,1,14,advice,0.001386001
21,35,3.08,1,750,15891,our,7,444,1,14,account,0.000336821
21,43,2.59,1,138,1600,red,5,725,1,14,alert,0.001453488
21,10,3.48,1,103,1637,natural,6,432,1,14,allies,0.015857492
21,59,2.86,1,102,21857,modern,3,630,1,14,age,0.000758725
21,11,2.73,1,16,10437,cab,6,612,1,14,advice,0.01616031
21,24,2.86,1,3,21857,bygone,3,690,1,14,age,0.155339806
21,40,3.32,1,12,7290,chronic,6,468,1,14,active,0.006462985
21,10,3.33,1,2,25748,airspace,5,693,1,14,above,0.117647059
21,10,1.52,1,1,2682878,acne,3,608,1,14,and,0.0746
21,16,4.11,1,2,19076,ambient,3,637,1,14,air,0.0778
21,24,2.27,1,3,262447,amidst,3,515,1,14,all,0.296370968
21,13,1.77,1,1,197116,brag,5,577,1,14,about,0.351351351
21,13,3.97,1,26,966,climb,6,706,1,14,aboard,0.004906334
21,10,2.74,1,8,15429,finite,6,493,1,14,amount,0.025316456
21,21,1.57,1,29,1159,lake,6,512,1,14,accord,0.010085729
21,10,2.59,1,19,1600,flood,5,598,1,14,alert,0.022222222
21,10,3.08,1,9,15891,graphic,7,530,1,14,account,0.018656716
21,15,3.07,1,4,25203,stumble,6,694,1,14,across,0.066037736
21,51,3.48,1,2,1637,wartime,6,487,1,14,allies,0.048710602
21,17,2,1,7,56231,surfaced,5,670,1,14,again,0.038674033
21,26,2.46,1,3,27467,wrongful,3,499,1,14,act,0.07804878
21,19,2.71,1,6,10940,wheelchair,6,539,1,14,access,0.017160686
21,15,2.31,1,6,5780,virtual,7,589,1,14,absence,0.013559322
21,12,4.4,1,15,5078,mature,5,590,1,14,adult,0.006774362
21,37,3,1,19,8238,pan,3,610,1,14,add,0.085470085
21,13,1.45,1,21,2220,purely,8,457,1,14,abstract,0.004290172
21,35,2.86,1,4,22099,reflex,6,677,1,14,action,0.046321526
21,22,2.71,1,7,3597,racial,5,535,1,14,abuse,0.01875
21,10,2.12,1,1,117138,seeker,5,685,1,14,after,0.126582278
21,0,2.46,1,0,27467,elixir,3,583,1,14,act,0
21,0,3.07,1,0,25203,assemblage,6,470,1,14,across,0
21,0,3.33,1,0,25748,dissemble,5,604,1,14,above,0
21,0,3.97,1,0,966,comely,6,662,1,14,aboard,0
21,0,1.77,1,0,197116,acronym,5,647,1,14,about,0
21,0,1.52,1,0,2682878,drubs,3,595,1,14,and,0
21,0,2.74,1,0,15429,chevron,6,443,1,14,amount,0
21,0,2.73,1,0,10437,ley,6,421,1,14,advice,0
21,0,4.11,1,0,19076,exclaim,3,680,1,14,air,0
21,0,2.86,1,0,21857,jink,3,519,1,14,age,0
21,0,2,1,0,56231,hoary,5,617,1,14,again,0
21,0,3.14,1,0,4254,habitat,5,590,1,14,alive,0
21,0,2.12,1,0,117138,trellis,5,609,1,14,after,0
21,0,2.86,1,0,22099,xylophone,6,563,1,14,action,0
21,0,2.38,1,0,30410,yonder,4,609,1,14,able,0
21,0,3.32,1,0,7290,wicket,6,554,1,14,active,0
21,0,2.71,1,0,10940,taxes,6,645,1,14,access,0
21,0,2.27,1,0,262447,warren,3,426,1,14,all,0
21,0,2.71,1,0,3597,opulent,5,469,1,14,abuse,0
21,0,4.4,1,0,5078,saccade,5,651,1,14,adult,0
21,0,2.31,1,0,5780,ribbed,7,536,1,14,absence,0
21,0,1.57,1,0,1159,nemesis,6,539,1,14,accord,0
21,0,2.59,1,0,1600,orate,5,526,1,14,alert,0
21,0,3.08,1,0,15891,oaf,7,461,1,14,account,0
21,,,1,,,answer,4,486,1,14,aggs,0
21,,,1,,,clearly,6,695,1,14,awcked,0
21,,,1,,,bag,5,525,1,14,ampts,0
21,,,1,,,coding,4,662,1,14,ance,0
21,,,1,,,city,5,567,1,14,awtch,0
21,,,1,,,course,7,571,1,14,aughthe,0
21,,,1,,,bed,8,643,1,14,aughntch,0
21,,,1,,,advance,6,455,1,14,ashluk,0
21,,,1,,,art,5,429,1,14,ainde,0
21,,,1,,,comes,4,480,1,14,alve,0
21,,,1,,,despite,4,492,1,14,ards,0
21,,,1,,,easy,3,790,1,14,ags,0
21,,,1,,,connection,5,512,1,14,aunde,0
21,,,1,,,lion,5,678,1,14,alogg,0
21,,,1,,,excel,5,676,1,14,aifed,0
21,,,1,,,hugs,4,567,1,14,aths,0
21,,,1,,,final,5,792,1,14,ainns,0
21,,,1,,,force,6,780,1,14,aished,0
21,,,1,,,front,5,740,1,14,apths,0
21,,,1,,,girl,5,424,1,14,anzed,0
21,,,1,,,form,6,562,1,14,arnths,0
21,,,1,,,knight,5,505,1,14,alide,0
21,,,1,,,involved,5,598,1,14,arned,0
21,,,1,,,lead,5,795,1,14,aized,0
21,,,1,,,field,5,620,1,14,apsed,0
21,,,1,,,letter,5,544,1,14,ardge,0
21,,,1,,,fire,5,667,1,14,aifes,0
21,,,1,,,forward,6,599,1,14,arthed,0
21,,,1,,,group,4,511,1,14,aizo,0
21,,,1,,,sheet,5,569,1,14,armth,0
21,,,1,,,sound,6,779,1,14,awphth,0
21,,,1,,,time,6,728,1,14,aphlar,0
21,,,1,,,socks,4,425,1,14,almn,0
21,,,1,,,works,5,449,1,14,arnde,0
21,,,1,,,yearly,4,753,1,14,aoll,0
21,,,1,,,speech,4,582,1,14,atru,0
21,,,1,,,tank,6,729,1,14,aruild,0
21,,alemn,1,,,laminate,0,839,1,14,,0.010085729
21,,,1,,,steam,5,642,1,14,amibe,0
21,,,1,,,ways,6,764,1,14,almbed,0
21,,,1,,,subject,4,599,1,14,arls,0
21,,,1,,,march,6,690,1,14,ancsed,0
21,,,1,,,saved,6,519,1,14,ashrim,0
21,,,1,,,output,5,458,1,14,anths,0
21,,,1,,,poor,5,823,1,14,aphth,0
21,,,1,,,nudge,6,621,1,14,awshed,0
21,,,1,,,market,5,768,1,14,awhus,0
21,,,1,,,recent,5,458,1,14,aived,0
21,,,1,,,manage,4,853,1,14,acth,0.016881827
21,,,1,,,please,5,813,1,14,alned,0
21,,,1,,,mug,6,546,1,14,alched,0
21,,,1,,,picture,6,778,1,14,anuque,0
21,,,1,,,phone,6,686,1,14,athrex,0
21,,,1,,,raw,5,812,1,14,aiced,0
21,,,1,,,month,4,845,1,14,abbs,0.000588755
21,10,3.97,1,259,966,back,6,513,1,15,aboard,0.000489
21,12,2.12,1,220,117138,black,5,422,1,15,after,0.003132404
21,25,2.86,1,155,22099,common,6,420,1,15,action,0.000712368
21,14,2.71,1,787,10940,any,6,701,1,15,access,0.0000886
21,14,2.27,1,295,262447,big,3,679,1,15,all,0.00121179
21,10,2,1,119,56231,green,5,623,1,15,again,0.00177632
21,10,4.4,1,252,5078,large,5,430,1,15,adult,0.000444168
21,11,2.74,1,109,15429,extra,6,567,1,15,amount,0.00199078
21,11,4.11,1,122,19076,former,3,462,1,15,air,0.001237259
21,24,2.46,1,342,27467,every,3,614,1,15,act,0.000772355
21,281,1.52,1,143,2682878,few,3,446,1,15,and,0.001304734
21,100,3.14,1,125,4254,kept,5,561,1,15,alive,0.002446526
21,17,3,1,196,8238,four,3,619,1,15,add,0.000303523
21,10,1.45,1,395,2220,these,8,576,1,15,abstract,0.000112
21,22,1.8,1,240,56208,white,7,494,1,15,against,0.000814531
21,10,3.07,1,144,25203,support,6,496,1,15,across,0.00187699
21,131,2.45,1,289,3304,whole,6,654,1,15,affair,0.000535834
21,336,1.77,1,1743,197116,with,5,687,1,15,about,0.0000261
21,33,2.72,1,148,3941,working,6,465,1,15,abroad,0.0007179
21,13,2.71,1,597,3597,who,5,447,1,15,abuse,0.000174
21,153,2.31,1,1375,5780,their,7,702,1,15,absence,0.0000422
21,11,1.57,1,110,1159,trade,6,443,1,15,accord,0.000700666
21,35,2.38,1,2048,30410,or,4,683,1,15,able,0.0000324
21,103,2.73,1,111,10437,offer,6,522,1,15,advice,0.001386001
21,35,3.08,1,750,15891,our,7,659,1,15,account,0.000336821
21,43,2.59,1,138,1600,red,5,482,1,15,alert,0.001453488
21,10,3.48,1,103,1637,natural,6,580,1,15,allies,0.015857492
21,59,2.86,1,102,21857,modern,3,487,1,15,age,0.000758725
21,11,2.73,1,16,10437,cab,6,682,1,15,advice,0.01616031
21,24,2.86,1,3,21857,bygone,3,712,1,15,age,0.155339806
21,40,3.32,1,12,7290,chronic,6,740,1,15,active,0.006462985
21,10,3.33,1,2,25748,airspace,5,482,1,15,above,0.117647059
21,16,4.11,1,2,19076,ambient,3,673,1,15,air,0.0778
21,24,2.27,1,3,262447,amidst,3,502,1,15,all,0.296370968
21,13,1.77,1,1,197116,brag,5,557,1,15,about,0.351351351
21,13,3.97,1,26,966,climb,6,606,1,15,aboard,0.004906334
21,10,2.74,1,8,15429,finite,6,717,1,15,amount,0.025316456
21,21,1.57,1,29,1159,lake,6,605,1,15,accord,0.010085729
21,10,2.59,1,19,1600,flood,5,438,1,15,alert,0.022222222
21,68,1.8,1,1,56208,grudge,7,510,1,15,against,0.352331606
21,10,3.08,1,9,15891,graphic,7,516,1,15,account,0.018656716
21,15,3.07,1,4,25203,stumble,6,667,1,15,across,0.066037736
21,51,3.48,1,2,1637,wartime,6,563,1,15,allies,0.048710602
21,17,2,1,7,56231,surfaced,5,727,1,15,again,0.038674033
21,26,2.46,1,3,27467,wrongful,3,726,1,15,act,0.07804878
21,10,2.72,1,11,3941,shipped,6,664,1,15,abroad,0.022099448
21,19,2.71,1,6,10940,wheelchair,6,469,1,15,access,0.017160686
21,15,2.31,1,6,5780,virtual,7,669,1,15,absence,0.013559322
21,12,4.4,1,15,5078,mature,5,734,1,15,adult,0.006774362
21,37,3,1,19,8238,pan,3,697,1,15,add,0.085470085
21,13,1.45,1,21,2220,purely,8,615,1,15,abstract,0.004290172
21,35,2.86,1,4,22099,reflex,6,469,1,15,action,0.046321526
21,22,2.71,1,7,3597,racial,5,610,1,15,abuse,0.01875
21,10,2.12,1,1,117138,seeker,5,527,1,15,after,0.126582278
21,0,2.46,1,0,27467,elixir,3,447,1,15,act,0
21,0,3.07,1,0,25203,assemblage,6,584,1,15,across,0
21,0,3.33,1,0,25748,dissemble,5,647,1,15,above,0
21,0,3.97,1,0,966,comely,6,625,1,15,aboard,0
21,0,1.77,1,0,197116,acronym,5,656,1,15,about,0
21,0,1.52,1,0,2682878,drubs,3,537,1,15,and,0
21,0,2.74,1,0,15429,chevron,6,493,1,15,amount,0
21,0,2.73,1,0,10437,ley,6,526,1,15,advice,0
21,0,4.11,1,0,19076,exclaim,3,678,1,15,air,0
21,0,2.86,1,0,21857,jink,3,527,1,15,age,0
21,0,2,1,0,56231,hoary,5,695,1,15,again,0
21,0,3.14,1,0,4254,habitat,5,534,1,15,alive,0
21,0,2.12,1,0,117138,trellis,5,632,1,15,after,0
21,0,2.86,1,0,22099,xylophone,6,421,1,15,action,0
21,0,2.38,1,0,30410,yonder,4,571,1,15,able,0
21,0,3.32,1,0,7290,wicket,6,460,1,15,active,0
21,0,2.71,1,0,10940,taxes,6,647,1,15,access,0
21,0,2.27,1,0,262447,warren,3,652,1,15,all,0
21,0,2.71,1,0,3597,opulent,5,569,1,15,abuse,0
21,0,4.4,1,0,5078,saccade,5,717,1,15,adult,0
21,0,2.31,1,0,5780,ribbed,7,588,1,15,absence,0
21,0,1.57,1,0,1159,nemesis,6,536,1,15,accord,0
21,0,2.59,1,0,1600,orate,5,585,1,15,alert,0
21,0,3.08,1,0,15891,oaf,7,462,1,15,account,0
21,,,1,,,answer,4,548,1,15,aggs,0
21,,,1,,,clearly,6,840,1,15,awcked,0
21,,,1,,,bag,5,578,1,15,ampts,0
21,,,1,,,coding,4,635,1,15,ance,0
21,,,1,,,city,5,684,1,15,awtch,0
21,,,1,,,course,7,545,1,15,aughthe,0
21,,,1,,,bed,8,622,1,15,aughntch,0
21,,,1,,,advance,6,794,1,15,ashluk,0
21,,,1,,,art,5,507,1,15,ainde,0
21,,,1,,,comes,4,671,1,15,alve,0
21,,,1,,,despite,4,539,1,15,ards,0
21,,,1,,,easy,3,826,1,15,ags,0
21,,,1,,,connection,5,841,1,15,aunde,0
21,,,1,,,lion,5,757,1,15,alogg,0
21,,,1,,,excel,5,845,1,15,aifed,0
21,,,1,,,hugs,4,442,1,15,aths,0
21,,,1,,,final,5,650,1,15,ainns,0
21,,,1,,,force,6,665,1,15,aished,0
21,,,1,,,front,5,486,1,15,apths,0
21,,,1,,,girl,5,696,1,15,anzed,0
21,,,1,,,form,6,771,1,15,arnths,0
21,,,1,,,knight,5,767,1,15,alide,0
21,,,1,,,involved,5,453,1,15,arned,0
21,,,1,,,lead,5,492,1,15,aized,0
21,,,1,,,field,5,800,1,15,apsed,0
21,,,1,,,letter,5,454,1,15,ardge,0
21,,,1,,,fire,5,580,1,15,aifes,0
21,,,1,,,forward,6,640,1,15,arthed,0
21,,,1,,,group,4,860,1,15,aizo,0
21,,,1,,,sheet,5,467,1,15,armth,0
21,,,1,,,sound,6,695,1,15,awphth,0
21,,,1,,,time,6,748,1,15,aphlar,0
21,,,1,,,socks,4,728,1,15,almn,0
21,,,1,,,works,5,580,1,15,arnde,0
21,,,1,,,yearly,4,494,1,15,aoll,0
21,,,1,,,speech,4,483,1,15,atru,0
21,,,1,,,tank,6,584,1,15,aruild,0
21,,alemn,1,,,laminate,0,770,1,15,,0.010085729
21,,,1,,,steam,5,766,1,15,amibe,0
21,,,1,,,ways,6,733,1,15,almbed,0
21,,,1,,,subject,4,724,1,15,arls,0
21,,,1,,,march,6,785,1,15,ancsed,0
21,,,1,,,saved,6,686,1,15,ashrim,0
21,,,1,,,output,5,519,1,15,anths,0
21,,,1,,,poor,5,671,1,15,aphth,0
21,,,1,,,nudge,6,498,1,15,awshed,0
