acc,accuracy,age,average_response_time,avg_rt,background,bidi,block,canvas_backend,clock_backend,color_backend,compensation,consent,coordinates,correct,correct_Instructions,correct_new_sketchpad,correct_new_sketchpad_1,correct_new_touch_response_4,correct_new_touch_response_4_1,correct_new_touch_response_4_2,correct_new_touch_response_4_3,correct_new_touch_response_4_4,correct_new_touch_response_4_5,count_Age,count_Consent,count_Instructions,count_Prac_block,count_Sex,count_block_1,count_block_2,count_block_3,count_block_4,count_block_5,count_experiment,count_feedback,count_incongruent_block,count_new_feedback_1,count_new_logger_5,count_new_logger_5_1,count_new_logger_5_2,count_new_logger_5_3,count_new_logger_5_4,count_new_logger_5_5,count_new_reset_feedback,count_new_sketchpad,count_new_sketchpad_1,count_new_sketchpad_11,count_new_sketchpad_11_1,count_new_sketchpad_11_1_1,count_new_sketchpad_11_1_2,count_new_sketchpad_11_1_3,count_new_sketchpad_11_1_4,count_new_sketchpad_11_1_5,count_new_sketchpad_11_2,count_new_sketchpad_11_3,count_new_sketchpad_11_4,count_new_sketchpad_11_5,count_new_sketchpad_11_6,count_new_touch_response_4,count_new_touch_response_4_1,count_new_touch_response_4_2,count_new_touch_response_4_3,count_new_touch_response_4_4,count_new_touch_response_4_5,count_notes,count_trial_sequence_1,count_trial_sequence_2,count_trial_sequence_3,count_trial_sequence_4,count_trial_sequence_5,count_trial_sequence_6,count_trial_sequence_7,cursor_x,cursor_y,datetime,description,device_dpi,device_is_tablet,device_resolution_height,device_resolution_width,device_screen_diag,disable_garbage_collection,dm_source_file,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,form_response,form_var,freq,fullscreen,height,key,distance,keyboard_backend,live_row,live_row_Prac_block,live_row_block_1,loc,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Instructions,response_feedback,response_new_sketchpad,response_new_sketchpad_1,response_new_touch_response_4,response_new_touch_response_4_1,response_new_touch_response_4_2,response_new_touch_response_4_3,response_new_touch_response_4_4,response_new_touch_response_4_5,response_time,response_time_Instructions,response_time_feedback,response_time_new_sketchpad,response_time_new_sketchpad_1,response_time_new_touch_response_4,response_time_new_touch_response_4_1,response_time_new_touch_response_4_2,response_time_new_touch_response_4_3,response_time_new_touch_response_4_4,response_time_new_touch_response_4_5,round_decimals,sampler_backend,sex,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,synth_backend,time_Age,time_Consent,time_Instructions,time_Prac_block,time_Sex,time_block_1,time_block_2,time_block_3,time_block_4,time_block_5,time_experiment,time_feedback,time_incongruent_block,time_new_feedback_1,time_new_logger_5,time_new_logger_5_1,time_new_logger_5_2,time_new_logger_5_3,time_new_logger_5_4,time_new_logger_5_5,time_new_reset_feedback,time_new_sketchpad,time_new_sketchpad_1,time_new_sketchpad_11,time_new_sketchpad_11_1,time_new_sketchpad_11_1_1,time_new_sketchpad_11_1_2,time_new_sketchpad_11_1_3,time_new_sketchpad_11_1_4,time_new_sketchpad_11_1_5,time_new_sketchpad_11_2,time_new_sketchpad_11_3,time_new_sketchpad_11_4,time_new_sketchpad_11_5,time_new_sketchpad_11_6,time_new_touch_response_4,time_new_touch_response_4_1,time_new_touch_response_4_2,time_new_touch_response_4_3,time_new_touch_response_4_4,time_new_touch_response_4_5,time_notes,time_trial_sequence_1,time_trial_sequence_2,time_trial_sequence_3,time_trial_sequence_4,time_trial_sequence_5,time_trial_sequence_6,time_trial_sequence_7,title,total_correct,total_response_time,total_responses,tp,uniform_coordinates,width
100,100,31,521.617284,521.617284,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,13,0,0,0,15,15,36,36,36,36,13,36,36,36,36,13,15,36,36,36,36,13,0,36,NA,15,36,36,36,13,793,261,10/04/2017 21:03,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-1.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,43,96,droid,13,15,,3,C:/Users/bluey/Desktop/subject-1.csv,droid,Jazzy James,3.1.7,0,3,1,NA,1,1,5,7,7,7,7,3,473,3430,NA,1439,2128,575,555,515,485,500,473,2,legacy,Female,1024,2,48000,-16,experiment,1,odd,droid,27411,NA,39758,44633,NA,56165,77523,99158,120321,141712,14716,NA,NA,NA,54012,77503,99137,141694,120302,149977,NA,43192,54033,53433,54012,77503,99137,141694,120302,149977,76943,98617,141202,119795,149496,53433,76943,98617,141202,119795,149497,NA,76942,NA,53431,98615,141200,119793,149494,Runtime for Android template,162,84502,162,0.33,no,1280
100,100,31,521.9146341,521.9146341,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,15,0,0,0,15,15,36,36,36,36,15,36,36,36,36,15,15,36,36,36,36,15,0,36,NA,15,36,36,36,15,219,581,10/04/2017 21:03,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-1.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,15,96,droid,15,15,,5,C:/Users/bluey/Desktop/subject-1.csv,droid,Jazzy James,3.1.7,0,5,1,NA,1,1,5,7,7,7,7,5,506,3430,NA,1439,2128,575,555,515,485,500,506,2,legacy,Female,1024,2,48000,-16,experiment,1,odd,droid,27411,NA,39758,44633,NA,56165,77523,99158,120321,141712,14716,NA,NA,NA,54012,77503,99137,141694,120302,151184,NA,43192,54033,53433,54012,77503,99137,141694,120302,151184,76943,98617,141202,119795,150672,53433,76943,98617,141202,119795,150672,NA,76942,NA,53431,98615,141200,119793,150670,Runtime for Android template,164,85594,164,1,no,1280
100,100,31,521.7409639,521.7409639,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,17,0,0,0,15,15,36,36,36,36,17,36,36,36,36,17,15,36,36,36,36,17,0,36,NA,15,36,36,36,17,782,271,10/04/2017 21:03,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-1.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,43,96,droid,17,15,,3,C:/Users/bluey/Desktop/subject-1.csv,droid,Jazzy James,3.1.7,0,3,1,NA,1,1,5,7,7,7,7,3,427,3430,NA,1439,2128,575,555,515,485,500,427,2,legacy,Female,1024,2,48000,-16,experiment,1,odd,droid,27411,NA,39758,44633,NA,56165,77523,99158,120321,141712,14716,NA,NA,NA,54012,77503,99137,141694,120302,152320,NA,43192,54033,53433,54012,77503,99137,141694,120302,152320,76943,98617,141202,119795,151886,53433,76943,98617,141202,119795,151886,NA,76942,NA,53431,98615,141200,119793,151883,Runtime for Android template,166,86609,166,0.33,no,1280
100,100,31,598.06,598.06,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,1,0,0,0,15,15,36,36,36,36,1,36,36,36,36,1,15,36,36,36,36,1,0,36,NA,15,36,36,36,1,203,554,10/05/2017 13:09,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-10.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,15,96,droid,1,15,,5,C:/Users/bluey/Desktop/subject-10.csv,droid,Jazzy James,3.1.7,0,5,1,NA,1,1,8,7,7,7,7,5,600,7406,NA,5336,3394,538,599,619,500,539,600,2,legacy,Female,1024,2,48000,-16,experiment,10,even,droid,7137,NA,23306,36055,NA,50427,74703,98691,122456,147517,3221,NA,NA,NA,47009,74684,98671,147497,122437,148851,NA,30716,47030,46465,47009,74683,98671,147497,122437,148851,74079,98046,146989,121893,148245,46465,74079,98046,146990,121893,148245,NA,74077,NA,46463,98044,146988,121891,148243,Runtime for Android template,150,89709,150,1,no,1280
100,100,31,597.5263158,597.5263158,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,3,0,0,0,15,15,36,36,36,36,3,36,36,36,36,3,15,36,36,36,36,3,0,36,NA,15,36,36,36,3,788,250,10/05/2017 13:09,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-10.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,43,96,droid,3,15,,3,C:/Users/bluey/Desktop/subject-10.csv,droid,Jazzy James,3.1.7,0,3,1,NA,1,1,8,7,7,7,7,3,540,7406,NA,5336,3394,538,599,619,500,539,540,2,legacy,Female,1024,2,48000,-16,experiment,10,even,droid,7137,NA,23306,36055,NA,50427,74703,98691,122456,147517,3221,NA,NA,NA,47009,74684,98671,147497,122437,150082,NA,30716,47030,46465,47009,74683,98671,147497,122437,150082,74079,98046,146989,121893,149534,46465,74079,98046,146990,121893,149534,NA,74077,NA,46463,98044,146988,121891,149532,Runtime for Android template,152,90824,152,0.33,no,1280
100,100,31,596.3797468,596.3797468,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,9,0,0,0,15,15,36,36,36,36,9,36,36,36,36,9,15,36,36,36,36,9,0,36,NA,15,36,36,36,9,181,565,10/05/2017 13:09,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-10.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,15,96,droid,9,15,,5,C:/Users/bluey/Desktop/subject-10.csv,droid,Jazzy James,3.1.7,0,5,1,NA,1,1,8,7,7,7,7,5,587,7406,NA,5336,3394,538,599,619,500,539,587,2,legacy,Female,1024,2,48000,-16,experiment,10,even,droid,7137,NA,23306,36055,NA,50427,74703,98691,122456,147517,3221,NA,NA,NA,47009,74684,98671,147497,122437,153837,NA,30716,47030,46465,47009,74683,98671,147497,122437,153837,74079,98046,146989,121893,153244,46465,74079,98046,146990,121893,153244,NA,74077,NA,46463,98044,146988,121891,153242,Runtime for Android template,158,94228,158,1,no,1280
100,100,31,596.4753086,596.4753086,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,13,0,0,0,15,15,36,36,36,36,13,36,36,36,36,13,15,36,36,36,36,13,0,36,NA,15,36,36,36,13,757,277,10/05/2017 13:09,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-10.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,43,96,droid,13,15,,3,C:/Users/bluey/Desktop/subject-10.csv,droid,Jazzy James,3.1.7,0,3,1,NA,1,1,8,7,7,7,7,3,612,7406,NA,5336,3394,538,599,619,500,539,612,2,legacy,Female,1024,2,48000,-16,experiment,10,even,droid,7137,NA,23306,36055,NA,50427,74703,98691,122456,147517,3221,NA,NA,NA,47009,74684,98671,147497,122437,156476,NA,30716,47030,46465,47009,74683,98671,147497,122437,156475,74079,98046,146989,121893,155856,46465,74079,98046,146990,121893,155856,NA,74077,NA,46463,98044,146988,121891,155854,Runtime for Android template,162,96629,162,0.33,no,1280
100,100,31,596.5365854,596.5365854,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,15,0,0,0,15,15,36,36,36,36,15,36,36,36,36,15,15,36,36,36,36,15,0,36,NA,15,36,36,36,15,212,551,10/05/2017 13:09,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-10.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,15,96,droid,15,15,,5,C:/Users/bluey/Desktop/subject-10.csv,droid,Jazzy James,3.1.7,0,5,1,NA,1,1,8,7,7,7,7,5,524,7406,NA,5336,3394,538,599,619,500,539,524,2,legacy,Female,1024,2,48000,-16,experiment,10,even,droid,7137,NA,23306,36055,NA,50427,74703,98691,122456,147517,3221,NA,NA,NA,47009,74684,98671,147497,122437,157796,NA,30716,47030,46465,47009,74683,98671,147497,122437,157796,74079,98046,146989,121893,157265,46465,74079,98046,146990,121893,157265,NA,74077,NA,46463,98044,146988,121891,157262,Runtime for Android template,164,97832,164,1,no,1280
100,100,31,595.9156627,595.9156627,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,17,0,0,0,15,15,36,36,36,36,17,36,36,36,36,17,15,36,36,36,36,17,0,36,NA,15,36,36,36,17,786,273,10/05/2017 13:09,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-10.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,43,96,droid,17,15,,3,C:/Users/bluey/Desktop/subject-10.csv,droid,Jazzy James,3.1.7,0,3,1,NA,1,1,8,7,7,7,7,3,530,7406,NA,5336,3394,538,599,619,500,539,530,2,legacy,Female,1024,2,48000,-16,experiment,10,even,droid,7137,NA,23306,36055,NA,50427,74703,98691,122456,147517,3221,NA,NA,NA,47009,74684,98671,147497,122437,159007,NA,30716,47030,46465,47009,74683,98671,147497,122437,159007,74079,98046,146989,121893,158469,46465,74079,98046,146990,121893,158469,NA,74077,NA,46463,98044,146988,121891,158467,Runtime for Android template,166,98922,166,0.33,no,1280
100,100,32,559.2733333,559.2733333,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,1,0,0,0,15,15,36,36,36,36,1,36,36,36,36,1,15,36,36,36,36,1,0,36,NA,15,36,36,36,1,230,558,10/05/2017 09:27,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-2.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,15,96,droid,1,15,,5,C:/Users/bluey/Desktop/subject-2.csv,droid,Jazzy James,3.1.7,0,5,1,NA,1,1,1,7,7,7,7,5,485,13267,NA,2994,6517,655,535,467,523,468,485,2,legacy,Female,1024,2,48000,-16,experiment,2,even,droid,15479,NA,30643,46911,NA,65219,88427,110978,134014,157091,3229,NA,NA,NA,58676,88408,110960,157071,133996,158285,NA,43914,58699,58016,58676,88408,110960,157071,133996,158285,87867,110486,156542,133522,157795,58016,87867,110487,156542,133522,157795,NA,87865,NA,58014,110485,156537,133520,157793,Runtime for Android template,150,83891,150,1,no,1280
100,100,32,558.5328947,558.5328947,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,3,0,0,0,15,15,36,36,36,36,3,36,36,36,36,3,15,36,36,36,36,3,0,36,NA,15,36,36,36,3,784,315,10/05/2017 09:27,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-2.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,43,96,droid,3,15,,3,C:/Users/bluey/Desktop/subject-2.csv,droid,Jazzy James,3.1.7,0,3,1,NA,1,1,1,7,7,7,7,3,471,13267,NA,2994,6517,655,535,467,523,468,471,2,legacy,Female,1024,2,48000,-16,experiment,2,even,droid,15479,NA,30643,46911,NA,65219,88427,110978,134014,157091,3229,NA,NA,NA,58676,88408,110960,157071,133996,159412,NA,43914,58699,58016,58676,88408,110960,157071,133996,159412,87867,110486,156542,133522,158935,58016,87867,110487,156542,133522,158935,NA,87865,NA,58014,110485,156537,133520,158933,Runtime for Android template,152,84897,152,0.33,no,1280
100,100,32,558,558,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,9,0,0,0,15,15,36,36,36,36,9,36,36,36,36,9,15,36,36,36,36,9,0,36,NA,15,36,36,36,9,230,568,10/05/2017 09:27,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-2.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,15,96,droid,9,15,,5,C:/Users/bluey/Desktop/subject-2.csv,droid,Jazzy James,3.1.7,0,5,1,NA,1,1,1,7,7,7,7,5,506,13267,NA,2994,6517,655,535,467,523,468,506,2,legacy,Female,1024,2,48000,-16,experiment,2,even,droid,15479,NA,30643,46911,NA,65219,88427,110978,134014,157091,3229,NA,NA,NA,58676,88408,110960,157071,133996,163049,NA,43914,58699,58016,58676,88408,110960,157071,133996,163049,87867,110486,156542,133522,162537,58016,87867,110487,156542,133522,162537,NA,87865,NA,58014,110485,156537,133520,162535,Runtime for Android template,158,88164,158,1,no,1280
100,100,32,562.0679012,562.0679012,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,13,0,0,0,15,15,36,36,36,36,13,36,36,36,36,13,15,36,36,36,36,13,0,36,NA,15,36,36,36,13,797,215,10/05/2017 09:27,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-2.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,43,96,droid,13,15,,3,C:/Users/bluey/Desktop/subject-2.csv,droid,Jazzy James,3.1.7,0,3,1,NA,1,1,1,7,7,7,7,3,530,13267,NA,2994,6517,655,535,467,523,468,530,2,legacy,Female,1024,2,48000,-16,experiment,2,even,droid,15479,NA,30643,46911,NA,65219,88427,110978,134014,157091,3229,NA,NA,NA,58676,88408,110960,157071,133996,166182,NA,43914,58699,58016,58676,88408,110960,157071,133996,166182,87867,110486,156542,133522,165647,58016,87867,110487,156542,133522,165647,NA,87865,NA,58014,110485,156537,133520,165643,Runtime for Android template,162,91055,162,0.33,no,1280
100,100,32,562.2987805,562.2987805,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,15,0,0,0,15,15,36,36,36,36,15,36,36,36,36,15,15,36,36,36,36,15,0,36,NA,15,36,36,36,15,206,564,10/05/2017 09:27,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-2.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,15,96,droid,15,15,,5,C:/Users/bluey/Desktop/subject-2.csv,droid,Jazzy James,3.1.7,0,5,1,NA,1,1,1,7,7,7,7,5,562,13267,NA,2994,6517,655,535,467,523,468,562,2,legacy,Female,1024,2,48000,-16,experiment,2,even,droid,15479,NA,30643,46911,NA,65219,88427,110978,134014,157091,3229,NA,NA,NA,58676,88408,110960,157071,133996,167464,NA,43914,58699,58016,58676,88408,110960,157071,133996,167464,87867,110486,156542,133522,166895,58016,87867,110487,156542,133522,166896,NA,87865,NA,58014,110485,156537,133520,166893,Runtime for Android template,164,92217,164,1,no,1280
100,100,32,565.1325301,565.1325301,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,17,0,0,0,15,15,36,36,36,36,17,36,36,36,36,17,15,36,36,36,36,17,0,36,NA,15,36,36,36,17,790,292,10/05/2017 09:27,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-2.csv,Exp9_8colours_v3.osexp,C:\Users\bluey\Desktop,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,43,96,droid,17,15,,3,C:/Users/bluey/Desktop/subject-2.csv,droid,Jazzy James,3.1.7,0,3,1,NA,1,1,1,7,7,7,7,3,1070,13267,NA,2994,6517,655,535,467,523,468,1070,2,legacy,Female,1024,2,48000,-16,experiment,2,even,droid,15479,NA,30643,46911,NA,65219,88427,110978,134014,157091,3229,NA,NA,NA,58676,88408,110960,157071,133996,169182,NA,43914,58699,58016,58676,88408,110960,157071,133996,169182,87867,110486,156542,133522,168106,58016,87867,110487,156542,133522,168106,NA,87865,NA,58014,110485,156537,133520,168102,Runtime for Android template,166,93812,166,0.33,no,1280
99.33333333,99.33333333,34,485.94,485.94,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,1,0,0,0,15,15,36,36,36,36,1,36,36,36,36,1,15,36,36,36,36,1,0,36,NA,15,36,36,36,1,185,619,10/25/17 09:45:16,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-19.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,15,96,droid,1,15,,5,C:/Users/russe/Desktop/subject-19.csv,droid,Jazzy James,3.1.7,0,5,1,NA,1,1,1,7,7,7,7,5,611,7285,NA,863,2696,553,483,502,447,447,611,2,legacy,Male,1024,2,48000,-16,experiment,19,odd,droid,8795,NA,16153,24302,NA,37014,57747,79748,101277,122746,2620,NA,NA,NA,34231,57591,79720,122705,101240,124000,NA,23439,34318,33677,34231,57591,79720,122705,101240,124000,57107,79216,122255,100791,123387,33677,57107,79216,122255,100791,123387,NA,57105,NA,33675,79215,122254,100789,123386,Runtime for Android template,149,72891,150,1,no,1280
99.34210526,99.34210526,34,485.9078947,485.9078947,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,3,0,0,0,15,15,36,36,36,36,3,36,36,36,36,3,15,36,36,36,36,3,0,36,NA,15,36,36,36,3,760,248,10/25/17 09:45:16,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-19.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,43,96,droid,3,15,,3,C:/Users/russe/Desktop/subject-19.csv,droid,Jazzy James,3.1.7,0,3,1,NA,1,1,1,7,7,7,7,3,450,7285,NA,863,2696,553,483,502,447,447,450,2,legacy,Male,1024,2,48000,-16,experiment,19,odd,droid,8795,NA,16153,24302,NA,37014,57747,79748,101277,122746,2620,NA,NA,NA,34231,57591,79720,122705,101240,125120,NA,23439,34318,33677,34231,57591,79720,122705,101240,125120,57107,79216,122255,100791,124668,33677,57107,79216,122255,100791,124668,NA,57105,NA,33675,79215,122254,100789,124667,Runtime for Android template,151,73858,152,0.33,no,1280
99.36708861,99.36708861,34,484.9620253,484.9620253,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,9,0,0,0,15,15,36,36,36,36,9,36,36,36,36,9,15,36,36,36,36,9,0,36,NA,15,36,36,36,9,204,489,10/25/17 09:45:16,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-19.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,15,96,droid,9,15,,5,C:/Users/russe/Desktop/subject-19.csv,droid,Jazzy James,3.1.7,0,5,1,NA,1,1,1,7,7,7,7,5,299,7285,NA,863,2696,553,483,502,447,447,299,2,legacy,Male,1024,2,48000,-16,experiment,19,odd,droid,8795,NA,16153,24302,NA,37014,57747,79748,101277,122746,2620,NA,NA,NA,34231,57591,79720,122705,101240,128400,NA,23439,34318,33677,34231,57591,79720,122705,101240,128400,57107,79216,122255,100791,128099,33677,57107,79216,122255,100791,128099,NA,57105,NA,33675,79215,122254,100789,128097,Runtime for Android template,157,76624,158,1,no,1280
99.38271605,99.38271605,34,488.6111111,488.6111111,#ffffff,no,5,droid,legacy,legacy,0,I confirm that my participation has been explained and consent to taking part in the experiment,relative,1,undefined,undefined,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,15,36,36,36,36,13,0,0,0,15,15,36,36,36,36,13,36,36,36,36,13,15,36,36,36,36,13,0,36,NA,15,36,36,36,13,857,294,10/25/17 09:45:16,A template containing a practice and an experimental phase,96,no,800,1280,15.72330189,yes,subject-19.csv,Exp9_8colours_v3.osexp,C:\Users\russe\Dropbox,no,mono,no,32,no,#000000,no,I confirm that my participation has been explained and consent to taking part in the experiment,NA,3,yes,800,43,96,droid,13,15,,3,C:/Users/russe/Desktop/subject-19.csv,droid,Jazzy James,3.1.7,0,3,1,NA,1,1,1,7,7,7,7,3,758,7285,NA,863,2696,553,483,502,447,447,758,2,legacy,Male,1024,2,48000,-16,experiment,19,odd,droid,8795,NA,16153,24302,NA,37014,57747,79748,101277,122746,2620,NA,NA,NA,34231,57591,79720,122705,101240,131352,NA,23439,34318,33677,34231,57591,79720,122705,101240,131352,57107,79216,122255,100791,130592,33677,57107,79216,122255,100791,130592,NA,57105,NA,33675,79215,122254,100789,130591,Runtime for Android template,161,79155,162,0.33,no,1280
